match_id,market_id,condition_id,market_name,market_type,label_market_bucket,current_game_number,series_type,side,token_id,opposing_token_id,received_at_utc,received_at_ns,game_time_sec,book_received_at_utc,book_received_at_ns,book_age_ms,book_best_bid,book_best_ask,book_bid_size,book_ask_size,book_mid,book_spread,settled_win,radiant_win,side_is_radiant,yes_is_radiant,hold_to_settlement_pnl_per_share,hold_to_settlement_roi,radiant_lead,radiant_score,dire_score,radiant_net_worth,dire_net_worth,net_worth_diff,yes_team,no_team,steam_radiant_team,steam_dire_team,steam_side_mapping,outcome_source,market_source_file,dataset_version,lobby_id,league_id,server_steam_id,building_state,tower_state,roshan_respawn_timer,stream_delay_s,source_update_age_sec,data_source,spectators,game_over,series_id,radiant_team,dire_team,radiant_team_id,dire_team_id,schema_version,source_file,series_type_market,yes_token_id,no_token_id,confidence,yes_won,no_won,asset_id,book_schema_version,book_source_file,nw_lead_clean,abs_nw_lead,score_diff,abs_score_diff,total_kills,nw_leader,kill_leader,leaders_agree,towers_alive_radiant,towers_alive_dire,tower_advantage,radiant_building_lane_0_state,radiant_building_lane_1_state,radiant_building_lane_2_state,radiant_rax_lanes_down,dire_building_lane_0_state,dire_building_lane_1_state,dire_building_lane_2_state,dire_rax_lanes_down,rax_lane_advantage,nw_change_100s,nw_change_300s,kills_change_100s,buy_all_pnl,model_p_radiant,model_fair,model_edge_to_ask,strategy,filter,pnl_per_share,roi
8833570075,2403735,0x4a36e1933332d778237a79a2d3f2f71607abb58357bf53d637465e22535463ef,Dota 2: Zero Tenacity vs Natus Vincere - Game 2 Winner,MAP_WINNER,MAP_WINNER,,,YES,20719658468646505747960187366144888625541951491756965930069965060686382109921,25667474292063857915976764828662710806639570660558642389225358765034645844219,2026-05-31T19:16:07.459+00:00,1780254963684408542,115.0,2026-05-31T19:15:58.210+00:00,1.7802549582100001e+18,5474.408414,0.23,0.25,27.1,1113.87,0.24,0.01999999999999999,False,False,True,True,-0.25,-1.0,,0,0,607.0,0.0,607.0,Zero Tenacity,Natus Vincere,Zero Tenacity,Natus Vincere,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863479544466398,19699,,,,,,,,,,,Zero Tenacity,Natus Vincere,9600141,36,v1.0,rich_context.csv,,20719658468646505747960187366144888625541951491756965930069965060686382109921,25667474292063857915976764828662710806639570660558642389225358765034645844219,1.0,False,True,20719658468646505747960187366144888625541951491756965930069965060686382109921,v1.0,book_events.csv,607.0,607.0,0,0,0,radiant,tied,False,,,,,,,,,,,,,,,,-0.25,0.5392760111661274,0.5392760111661274,0.28927601116612744,model_edge_0.05,fresh_60s,-0.25,-1.0
8833592202,2402173,0xbc6ffba33fa2164f06bd7e4594b9bfe63bf24ed0d9f810545b1762d92e452e4b,Dota 2: LGD Gaming vs  Pipsqueak+4 - Game 1 Winner,MAP_WINNER,MAP_WINNER,3,,NO,7952878368515885133507368374208689421122286991700798645731901015253688215602,29510852405229858776810741352876581451085422297947309154376355802101276508580,2026-05-31T19:33:03.884+00:00,1780255980284209566,,2026-05-31T19:32:44.097+00:00,1.780255964097e+18,16187.20963,0.001,0.008,550.31,55.0,0.0045000000000000005,0.007,False,False,True,False,-0.008,-1.0,,0,0,0.0,50.0,-50.0,LGD Gaming,Pipsqueak+4,Pipsqueak + 4,LGD Gaming,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863479566488675,19699,,,,,,,,,,,Pipsqueak + 4,LGD Gaming,10150633,10150538,v1.0,rich_context.csv,,29510852405229858776810741352876581451085422297947309154376355802101276508580,7952878368515885133507368374208689421122286991700798645731901015253688215602,1.0,True,False,7952878368515885133507368374208689421122286991700798645731901015253688215602,v1.0,book_events.csv,-50.0,50.0,0,0,0,dire,tied,False,,,,,,,,,,,,,0.0,0.0,0.0,-0.008,0.4169635217951592,0.4169635217951592,0.4089635217951592,model_edge_0.05,fresh_60s,-0.008,-1.0
8833592202,2402172,0x8fe1acc4ab5c540ebdaa7c894d0ccb5e2cc4c9b8289d8580f5c70daa715712cf,Dota 2: LGD Gaming vs  Pipsqueak+4 (BO3) - Esports World Cup Western Europe Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,NO,98746949176922541120421769123425630499782836764605355371450399035028157453760,114655223880042292530586991143879011204329343540263886183589029287526746660271,2026-05-31T19:35:47.541+00:00,1780256144374570069,24.0,2026-05-31T19:35:22.004+00:00,1.780256122004e+18,22370.570069,0.06,0.07,25.79,37.88,0.065,0.010000000000000009,False,False,True,False,-0.07,-1.0,,0,0,0.0,50.0,-50.0,LGD Gaming,Pipsqueak+4,Pipsqueak + 4,LGD Gaming,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863479566488675,19699,,,,,,,,,,,Pipsqueak + 4,LGD Gaming,10150633,10150538,v1.0,rich_context.csv,1,114655223880042292530586991143879011204329343540263886183589029287526746660271,98746949176922541120421769123425630499782836764605355371450399035028157453760,1.0,True,False,98746949176922541120421769123425630499782836764605355371450399035028157453760,v1.0,book_events.csv,-50.0,50.0,0,0,0,dire,tied,False,,,,,,,,,,,,,,,,-0.07,0.5412506180091795,0.5412506180091795,0.4712506180091795,model_edge_0.05,fresh_60s,-0.07,-1.0
8834137163,2408470,0xfc19ad04dd628e5e0d116f7f09c18c8ef04004eacd54dd56bbf53a56cfc00d9d,Dota 2: Rune Eaters vs MODUS (BO3) - Esports World Cup Eastern Europe Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,NO,9176751882301236225673094124537622527985496208470188479749452449693522539092,81296766769947421544680632256552079007975059632277084577533151576209603864045,2026-06-01T09:43:40.855+00:00,1780307017741556870,1686.0,2026-06-01T09:42:48.724+00:00,1.780306968724e+18,49017.55687,0.38,0.62,13.05,20.0,0.5,0.24,True,True,True,False,0.38,0.6129032258064516,,8,3,0.0,2701.0,-2701.0,Rune Eaters,MODUS,MODUS,Rune Eaters,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863479951911704,19699,,,,,,,,,,,MODUS,Rune Eaters,7299465,9895247,v1.0,rich_context.csv,1,81296766769947421544680632256552079007975059632277084577533151576209603864045,9176751882301236225673094124537622527985496208470188479749452449693522539092,1.0,False,True,9176751882301236225673094124537622527985496208470188479749452449693522539092,v1.0,book_events.csv,-2701.0,2701.0,5,5,11,dire,radiant,False,,,,,,,,,,,,,396.0,,15.0,0.38,0.6941460137221829,0.6941460137221829,0.07414601372218288,model_edge_0.05,fresh_60s,0.38,0.6129032258064516
8834190956,2403794,0x980b8da8b6820c0b75edae4bd1db28445b1b49efc26f243392b969b4f8069ed5,Dota 2: F9 Team vs Flame Team - Game 1 Winner,MAP_WINNER,MAP_WINNER,,,YES,47526019520363734739471465675142062722544678196515049369491886461039002189067,26310615132815521725265110788263823627995515150515518592013627843510461434779,2026-06-01T10:20:01.638+00:00,1780309200571516513,79.0,2026-06-01T10:19:41.149+00:00,1.780309181149e+18,19422.516577,0.1,0.18,160.3,180.49,0.14,0.07999999999999999,False,True,False,False,-0.18,-1.0,,0,0,224.0,0.0,224.0,F9 Team,Flame Team,Flame Esports,F9,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863479975300844,19699,,,,,,,,,,,Flame Esports,F9,10150610,9547052,v1.0,rich_context.csv,,47526019520363734739471465675142062722544678196515049369491886461039002189067,26310615132815521725265110788263823627995515150515518592013627843510461434779,1.0,False,True,47526019520363734739471465675142062722544678196515049369491886461039002189067,v1.0,book_events.csv,224.0,224.0,0,0,0,radiant,tied,False,,,,,,,,,,,,,,,,-0.18,0.7342819939057984,0.2657180060942016,0.0857180060942016,model_edge_0.05,fresh_60s,-0.18,-1.0
8834199052,0x49bbb7975c06c7ba2ec2c1383bb30a211f5235428e7aeb03f34c12bca7d76519,0x49bbb7975c06c7ba2ec2c1383bb30a211f5235428e7aeb03f34c12bca7d76519,Dota 2: Enjoy vs Two Move - Game 2 Winner,MAP_WINNER,MAP_WINNER,3,,YES,23661884498326074474729256483335235001258518632618415279948660916820086594036,58821303672807110099438374256762102701465913747789458385237862927472912067897,2026-06-01T11:19:36.806+00:00,1780312776806321320,2830.0,2026-06-01T11:19:30.527+00:00,1.780312770527e+18,6279.321256,,0.01,,10758.84,,,False,True,False,False,-0.01,-1.0,21953.0,36,32,,,,Enjoy,Two Move,Two Move,enjoy,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480002136390,19699,90286473898846231,33489115.0,3745718.0,,900.0,376.8063213825226,top_live,10.0,True,,,,,,v1.0,raw_snapshots.csv,,23661884498326074474729256483335235001258518632618415279948660916820086594036,58821303672807110099438374256762102701465913747789458385237862927472912067897,1.0,False,True,23661884498326074474729256483335235001258518632618415279948660916820086594036,v1.0,book_events.csv,21953.0,21953.0,4,4,68,radiant,radiant,True,8.0,5.0,3.0,3.0,3.0,3.0,0.0,7.0,7.0,7.0,3.0,3.0,,,,-0.01,0.8156596479342648,0.18434035206573518,0.17434035206573517,model_edge_0.05,fresh_60s,-0.01,-1.0
8834199052,2408438,0x9db92a64fb0d066cb9916cc3118ab209f650672350ad7fcb433a204319b3e564,Dota 2: Enjoy vs Two Move (BO3) - Esports World Cup Eastern Europe Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,YES,34475757427365932013719883894076950365071620235317621568365616314513742470431,64259457124903814301947755074580388546127789718873943795571660649183661387447,2026-06-01T11:27:10.728+00:00,1780313228447696903,2830.0,2026-06-01T11:26:54.939+00:00,1.7803132149389998e+18,13508.697095,,0.001,,13118.53,,,False,True,False,False,-0.001,-1.0,,26,29,21953.0,0.0,21953.0,Enjoy,Two Move,Two Move,enjoy,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480002136390,19699,,,,,,,,,,,Two Move,enjoy,10136133,9255039,v1.0,rich_context.csv,1,34475757427365932013719883894076950365071620235317621568365616314513742470431,64259457124903814301947755074580388546127789718873943795571660649183661387447,1.0,False,True,34475757427365932013719883894076950365071620235317621568365616314513742470431,v1.0,book_events.csv,21953.0,21953.0,-3,3,55,radiant,dire,False,,,,,,,,,,,,,,,,-0.001,0.7200223371793774,0.27997766282062264,0.27897766282062264,model_edge_0.05,fresh_60s,-0.001,-1.0
8834230023,0x212000bffae05b954a6b51f449cf966cc280051a41323ae2a37a01cf1cd477b2,0x212000bffae05b954a6b51f449cf966cc280051a41323ae2a37a01cf1cd477b2,Dota 2: Rune Eaters vs MODUS - Game 2 Winner,MAP_WINNER,MAP_WINNER,3,,NO,73568959922747558805079044463449051623199298803530124387342134654406072201915,16785107449700880815706352937044082999392425238461119960765694408336417873292,2026-06-01T11:19:49.019+00:00,1780312789019224183,1100.0,2026-06-01T11:19:30.527+00:00,1.780312770527e+18,18492.224119,0.51,0.66,127.04,8.0,0.585,0.15000000000000002,True,False,False,True,0.33999999999999997,0.515151515151515,-4014.0,10,19,,,,Rune Eaters,MODUS,Rune Eaters,MODUS,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480021270414,19699,90286474615036951,5374089.0,4175807.0,,900.0,0.0,top_live,5.0,False,,,,,,v1.0,raw_snapshots.csv,,16785107449700880815706352937044082999392425238461119960765694408336417873292,73568959922747558805079044463449051623199298803530124387342134654406072201915,1.0,False,True,73568959922747558805079044463449051623199298803530124387342134654406072201915,v1.0,book_events.csv,-4014.0,4014.0,-9,9,29,dire,dire,True,10.0,9.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,-4197.0,-4197.0,16.0,0.33999999999999997,0.16428840644350995,0.83571159355649,0.17571159355649002,model_edge_0.05,fresh_60s,0.33999999999999997,0.515151515151515
8834230023,2408470,0xfc19ad04dd628e5e0d116f7f09c18c8ef04004eacd54dd56bbf53a56cfc00d9d,Dota 2: Rune Eaters vs MODUS (BO3) - Esports World Cup Eastern Europe Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,NO,9176751882301236225673094124537622527985496208470188479749452449693522539092,81296766769947421544680632256552079007975059632277084577533151576209603864045,2026-06-01T11:28:25.003+00:00,1780313304030128541,1616.0,2026-06-01T11:27:41.159+00:00,1.7803132611589998e+18,42871.128733,0.68,0.78,8.0,140.0,0.73,0.09999999999999998,True,False,False,True,0.21999999999999997,0.282051282051282,,3,13,0.0,11619.0,-11619.0,Rune Eaters,MODUS,Rune Eaters,MODUS,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480021270414,19699,,,,,,,,,,,Rune Eaters,MODUS,9895247,7299465,v1.0,rich_context.csv,1,81296766769947421544680632256552079007975059632277084577533151576209603864045,9176751882301236225673094124537622527985496208470188479749452449693522539092,1.0,False,True,9176751882301236225673094124537622527985496208470188479749452449693522539092,v1.0,book_events.csv,-11619.0,11619.0,-10,10,16,dire,dire,True,,,,,,,,,,,,,-5963.0,-7849.0,27.0,0.21999999999999997,0.07370810834093929,0.9262918916590607,0.14629189165906065,model_edge_0.05,fresh_60s,0.21999999999999997,0.282051282051282
8834238278,2403795,0x42637c460de3e971061fe083be4b64c039d8d081585d67f3cad0e1091ffbc4bf,Dota 2: F9 Team vs Flame Team - Game 2 Winner,MAP_WINNER,MAP_WINNER,,,YES,4286145682010789387128842734592291569899074053694853707632246903258051607002,110683096996175207169520477172582044476861726062728064628685156016042061054254,2026-06-01T11:10:36.775+00:00,1780312235849809318,156.0,2026-06-01T11:10:10.516+00:00,1.780312210516e+18,25333.809318,0.05,0.11,0.14,451.0,0.08,0.06,False,False,True,True,-0.11,-1.0,,0,0,0.0,953.0,-953.0,F9 Team,Flame Team,F9,Flame Esports,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480029511019,19699,,,,,,,,,,,F9,Flame Esports,9547052,10150610,v1.0,rich_context.csv,,4286145682010789387128842734592291569899074053694853707632246903258051607002,110683096996175207169520477172582044476861726062728064628685156016042061054254,1.0,False,True,4286145682010789387128842734592291569899074053694853707632246903258051607002,v1.0,book_events.csv,-953.0,953.0,0,0,0,dire,tied,False,,,,,,,,,,,,,-311.0,,0.0,-0.11,0.49806327503538567,0.49806327503538567,0.3880632750353857,model_edge_0.05,fresh_60s,-0.11,-1.0
8834244800,2402194,0x45dd6e6ee0f2a90ff77ec1f3b2050393b9b18dfaa9afffa1867cce87a51bad6f,Dota 2: BALU vs Team Lynx - Game 2 Winner,MAP_WINNER,MAP_WINNER,3,,YES,59807414032603264088720560731790929159549435986005858362006116874643697023669,90852271027558820565623177699387951731775764190495449774012380453202250668619,2026-06-01T11:19:36.806+00:00,1780312776806321320,131.0,2026-06-01T11:19:30.528+00:00,1.780312770528e+18,6278.32132,0.05,0.12,270.4,158.75,0.08499999999999999,0.06999999999999999,False,False,True,True,-0.12,-1.0,-613.0,0,1,,,,BALU,Team Lynx,BALU TEAM,Team Lynx,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480033709368,19699,90286475340295168,4784201.0,4194303.0,,900.0,76.80632138252258,top_live,2.0,False,,,,,,v1.0,raw_snapshots.csv,,59807414032603264088720560731790929159549435986005858362006116874643697023669,90852271027558820565623177699387951731775764190495449774012380453202250668619,1.0,False,True,59807414032603264088720560731790929159549435986005858362006116874643697023669,v1.0,book_events.csv,-613.0,613.0,-1,1,1,dire,dire,True,11.0,11.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,-0.12,0.3995514367243891,0.3995514367243891,0.2795514367243891,model_edge_0.05,fresh_60s,-0.12,-1.0
8834244800,2402192,0x0f8a41202624ff00599e69e5bee0d99daf256582666c6aaea7899866894fb8d2,Dota 2: BALU vs Team Lynx (BO3) - Esports World Cup Western Europe Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,YES,82406454957514414328807848866614919031814419473870703115492634362571178841613,112119166884105141793487278013842914264295372937737987156203028350026201099610,2026-06-01T11:33:21.693+00:00,1780313597179892753,1053.0,2026-06-01T11:32:57.907+00:00,1.780313577907e+18,19272.892689,0.001,0.019,224.9,22.0,0.01,0.018,False,False,True,True,-0.019,-1.0,,0,1,0.0,10931.0,-10931.0,BALU,Team Lynx,BALU TEAM,Team Lynx,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480033709368,19699,,,,,,,,,,,BALU TEAM,Team Lynx,10101793,9928636,v1.0,rich_context.csv,1,82406454957514414328807848866614919031814419473870703115492634362571178841613,112119166884105141793487278013842914264295372937737987156203028350026201099610,1.0,False,True,82406454957514414328807848866614919031814419473870703115492634362571178841613,v1.0,book_events.csv,-10931.0,10931.0,-1,1,1,dire,dire,True,,,,,,,,,,,,,-572.0,-4941.0,0.0,-0.019,0.08470628674122681,0.08470628674122681,0.0657062867412268,model_edge_0.05,fresh_60s,-0.019,-1.0
8834507847,2408511,0xd4216fc84e1f1ffea9727b4da5982883db0f2a8ed56a2a8adfacae97ad7b94ca,Dota 2: Poor Rangers vs Team G - Game 1 Winner,MAP_WINNER,MAP_WINNER,3,,YES,19492592396211319242862291669161091312348344246566547721462012603331453646954,4902027329128601092919778472032289714670563452609104361740623325879521442657,2026-06-01T15:55:39.100+00:00,1780329339100506737,3771.0,2026-06-01T15:55:31.919+00:00,1.7803293319189998e+18,7181.506929,,0.001,,13442.78,,,True,False,False,False,0.999,999.0,-330.0,55,42,,,,Poor Rangers,Team G,Team G,Poor Rangers,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480192057736,19699,90286482935659539,33490683.0,3745702.0,,900.0,639.1005067825317,top_live,10.0,True,,,,,,v1.0,raw_snapshots.csv,,19492592396211319242862291669161091312348344246566547721462012603331453646954,4902027329128601092919778472032289714670563452609104361740623325879521442657,1.0,True,False,19492592396211319242862291669161091312348344246566547721462012603331453646954,v1.0,book_events.csv,-330.0,330.0,13,13,97,dire,radiant,False,7.0,5.0,2.0,3.0,7.0,3.0,1.0,7.0,7.0,7.0,3.0,2.0,,,,0.999,0.7460079598507275,0.25399204014927246,0.25299204014927246,model_edge_0.05,fresh_60s,0.999,999.0
8834573464,2409782,0xbf54477eb62addf22b468c9e4d09fdae5f05bfac26f5c5944d7c1ce85a5f935b,Dota 2: Zero Tenacity vs Team Lynx - Game 2 Winner,MAP_WINNER,MAP_WINNER,1,,NO,72693239856871954714595278976608039753374042992143644250227147095808238284383,98487529433063926107104067641060804569969431831896016133620292414102824937044,2026-06-01T15:55:46.696+00:00,1780329339100506737,1578.0,2026-06-01T15:55:31.919+00:00,1.7803293319189998e+18,7181.506929,0.41,0.47,415.9,27.85,0.43999999999999995,0.06,True,True,True,False,0.53,1.1276595744680853,,4,3,642.0,0.0,642.0,Zero Tenacity,Team Lynx,Team Lynx,Zero Tenacity,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480231834318,19699,,,,,,,,,,,Team Lynx,Zero Tenacity,9928636,9600141,v1.0,rich_context.csv,1,98487529433063926107104067641060804569969431831896016133620292414102824937044,72693239856871954714595278976608039753374042992143644250227147095808238284383,1.0,False,True,72693239856871954714595278976608039753374042992143644250227147095808238284383,v1.0,book_events.csv,642.0,642.0,1,1,7,radiant,radiant,True,,,,,,,,,,,,,,,,0.53,0.5655147430219508,0.5655147430219508,0.09551474302195084,model_edge_0.05,fresh_60s,0.53,1.1276595744680853
8834583981,2409612,0x9d969d0c9cc5844e401d2930f29843edaef11048566be54276e4bd659d52b43f,Dota 2:  Pipsqueak+4 vs Flame Team - Game 2 Winner,MAP_WINNER,MAP_WINNER,1,,NO,80890489727550014509905297447861788066645352892917653613758897513161934646372,100271741188258382599668333909420553796587745283304634072633098638504135947641,2026-06-01T15:55:46.505+00:00,1780329339100506737,1050.0,2026-06-01T15:55:31.919+00:00,1.7803293319189998e+18,7181.506929,0.25,0.31,311.72,8.0,0.28,0.06,False,False,True,False,-0.31,-1.0,,0,1,0.0,1340.0,-1340.0,Pipsqueak+4,Flame Team,Flame Esports,Pipsqueak + 4,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480240550517,19699,,,,,,,,,,,Flame Esports,Pipsqueak + 4,10150610,10150633,v1.0,rich_context.csv,1,100271741188258382599668333909420553796587745283304634072633098638504135947641,80890489727550014509905297447861788066645352892917653613758897513161934646372,1.0,True,False,80890489727550014509905297447861788066645352892917653613758897513161934646372,v1.0,book_events.csv,-1340.0,1340.0,-1,1,1,dire,dire,True,,,,,,,,,,,,,,,,-0.31,0.4295241936964124,0.4295241936964124,0.11952419369641243,model_edge_0.05,fresh_60s,-0.31,-1.0
8834867207,2408530,0xf9ce397abc9abeb8f51e0cc6bdf7f49848d5d2544e6085786990dc88cd306550,Dota 2: Estar Backs vs TeamDk (BO3) - Esports World Cup South America Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,NO,4225389915429370227521165283686790031017265955185303758815077578875039201905,25589263129852056816885694215405449925880726569415090867738960108461766115101,2026-06-01T20:02:01.736+00:00,1780344120206589034,1939.0,2026-06-01T20:01:52.853+00:00,1.780344112853e+18,7353.589098,0.061,0.14,16.0,5.0,0.1005,0.07900000000000001,False,False,True,False,-0.14,-1.0,,20,11,0.0,4185.0,-4185.0,Estar Backs,TeamDk,TeamDk,Estar Backs,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480440460392,19699,,,,,,,,,,,TeamDk,Estar Backs,9799036,9678463,v1.0,rich_context.csv,1,25589263129852056816885694215405449925880726569415090867738960108461766115101,4225389915429370227521165283686790031017265955185303758815077578875039201905,1.0,True,False,4225389915429370227521165283686790031017265955185303758815077578875039201905,v1.0,book_events.csv,-4185.0,4185.0,9,9,31,dire,radiant,False,,,,,,,,,,,,,,,,-0.14,0.5267038631807754,0.5267038631807754,0.38670386318077543,model_edge_0.05,fresh_60s,-0.14,-1.0
8834889454,2412248,0x68d2a6cce7f7a1139d93939b56540528ca80cb0b26cd0efd5085dfbcd4bc21e7,Dota 2:  Pipsqueak+4 vs Team Lynx - Game 2 Winner,MAP_WINNER,MAP_WINNER,1,,YES,47999043102038729360170988159438753282695407418917449040917185144110457284816,38234464390802098877832441826214240419236020971455541844133010882810788549140,2026-06-01T20:01:21.899+00:00,1780344081899667125,739.0,2026-06-01T20:01:08.102+00:00,1.7803440681019999e+18,13797.667253,0.69,0.76,16.0,18.0,0.725,0.07000000000000006,True,True,True,True,0.24,0.3157894736842105,2498.0,7,4,,,,Pipsqueak+4,Team Lynx,Pipsqueak + 4,Team Lynx,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480459080528,19699,90286491626009607,4849737.0,4192255.0,,900.0,81.89966702461243,top_live,7.0,False,,,,,,v1.0,raw_snapshots.csv,1,47999043102038729360170988159438753282695407418917449040917185144110457284816,38234464390802098877832441826214240419236020971455541844133010882810788549140,1.0,True,False,47999043102038729360170988159438753282695407418917449040917185144110457284816,v1.0,book_events.csv,2498.0,2498.0,3,3,11,radiant,radiant,True,11.0,10.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,,,0.24,0.8599646338881571,0.8599646338881571,0.09996463388815713,model_edge_0.05,fresh_60s,0.24,0.3157894736842105
8834932746,2408570,0x15a582e54a5d31d19861b2f3338b55fce246d4959cf3ff82240d6f41ddc13bc3,Dota 2: Chandogs vs Amaru Gaming - Game 2 Winner,MAP_WINNER,MAP_WINNER,3,,NO,27944597770305266342716923311752429377867658335021446811273806785129333721840,71149287385198415715415373301762810884447636209168344636900209907045022851268,2026-06-01T20:28:51.536+00:00,1780345727681371892,81.0,2026-06-01T20:28:38.934+00:00,1.780345718934e+18,8747.371764,,0.001,,970.06,,,False,False,True,False,-0.001,-1.0,,0,0,0.0,50.0,-50.0,Chandogs,Amaru Gaming,Amaru Gaming,Chandogs,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480486402573,19699,,,,,,,,,,,Amaru Gaming,Chandogs,10108655,8965331,v1.0,rich_context.csv,,71149287385198415715415373301762810884447636209168344636900209907045022851268,27944597770305266342716923311752429377867658335021446811273806785129333721840,1.0,True,False,27944597770305266342716923311752429377867658335021446811273806785129333721840,v1.0,book_events.csv,-50.0,50.0,0,0,0,dire,tied,False,,,,,,,,,,,,,,,,-0.001,0.49926073010550537,0.49926073010550537,0.49826073010550537,model_edge_0.05,fresh_60s,-0.001,-1.0
8834932746,2408568,0x9f20299e1b0ad27adddf3f7763d117f9b894c324b3b413124a728e3fee0966d6,Dota 2: Chandogs vs Amaru Gaming (BO3) - Esports World Cup South America Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,YES,24412862650133155423877330165183387250914564584142034660417945554029594403595,23068775678827315313484373139384940409456343639350283741689036054207504947592,2026-06-01T20:28:51.536+00:00,1780345727681371892,81.0,2026-06-01T20:28:38.928+00:00,1.780345718928e+18,8753.371892,0.25,0.36,8.0,8.0,0.305,0.10999999999999999,True,False,False,False,0.64,1.777777777777778,,0,0,0.0,50.0,-50.0,Chandogs,Amaru Gaming,Amaru Gaming,Chandogs,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480486402573,19699,,,,,,,,,,,Amaru Gaming,Chandogs,10108655,8965331,v1.0,rich_context.csv,1,24412862650133155423877330165183387250914564584142034660417945554029594403595,23068775678827315313484373139384940409456343639350283741689036054207504947592,1.0,True,False,24412862650133155423877330165183387250914564584142034660417945554029594403595,v1.0,book_events.csv,-50.0,50.0,0,0,0,dire,tied,False,,,,,,,,,,,,,,,,0.64,0.49926073010550537,0.5007392698944946,0.1407392698944946,model_edge_0.05,fresh_60s,0.64,1.777777777777778
8835373075,2409870,0xc7d30c5c59dc6ab0e8a7a85a8260a93bae244b398b892555da802a8d07c51aba,Dota 2: Two Move vs MODUS - Game 1 Winner,MAP_WINNER,MAP_WINNER,,,YES,35484196193984468641577299550429729870744087234242693264406736956995997377111,108063080275390428123478669716787907171251678188426947843890419618267946800176,2026-06-02T09:14:57.941+00:00,1780391697941846956,18.0,2026-06-02T09:14:53.056+00:00,1.780391693056e+18,4885.846956,0.49,0.61,178.0,408.0,0.55,0.12,True,True,True,True,0.39,0.639344262295082,0.0,0,0,,,,Two Move,MODUS,Two Move,MODUS,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480857735888,19699,90286506883063825,4784201.0,4194303.0,,900.0,0.0,top_live,5.0,False,,,,,,v1.0,raw_snapshots.csv,,35484196193984468641577299550429729870744087234242693264406736956995997377111,108063080275390428123478669716787907171251678188426947843890419618267946800176,1.0,True,False,35484196193984468641577299550429729870744087234242693264406736956995997377111,v1.0,book_events.csv,0.0,0.0,0,0,0,tied,tied,True,11.0,11.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,0.39,0.7101057365860198,0.7101057365860198,0.10010573658601984,model_edge_0.05,fresh_60s,0.39,0.639344262295082
