match_id,market_id,condition_id,market_name,market_type,label_market_bucket,current_game_number,series_type,side,token_id,opposing_token_id,received_at_utc,received_at_ns,game_time_sec,book_received_at_utc,book_received_at_ns,book_age_ms,book_best_bid,book_best_ask,book_bid_size,book_ask_size,book_mid,book_spread,settled_win,radiant_win,side_is_radiant,yes_is_radiant,hold_to_settlement_pnl_per_share,hold_to_settlement_roi,radiant_lead,radiant_score,dire_score,radiant_net_worth,dire_net_worth,net_worth_diff,yes_team,no_team,steam_radiant_team,steam_dire_team,steam_side_mapping,outcome_source,market_source_file,dataset_version,lobby_id,league_id,server_steam_id,building_state,tower_state,roshan_respawn_timer,stream_delay_s,source_update_age_sec,data_source,spectators,game_over,series_id,radiant_team,dire_team,radiant_team_id,dire_team_id,schema_version,source_file,series_type_market,yes_token_id,no_token_id,confidence,yes_won,no_won,asset_id,book_schema_version,book_source_file,nw_lead_clean,abs_nw_lead,score_diff,abs_score_diff,total_kills,nw_leader,kill_leader,leaders_agree,towers_alive_radiant,towers_alive_dire,tower_advantage,radiant_building_lane_0_state,radiant_building_lane_1_state,radiant_building_lane_2_state,radiant_rax_lanes_down,dire_building_lane_0_state,dire_building_lane_1_state,dire_building_lane_2_state,dire_rax_lanes_down,rax_lane_advantage,nw_change_100s,nw_change_300s,kills_change_100s,book_age_s,side_nw,side_score,side_nw_change_100s,side_nw_change_300s,side_kills_change_100s,side_tower_adv,side_rax_adv,nw_score_gap,is_scoreboard_lag,is_comeback_surge,is_state_discount,pnl_per_share,roi,strategy,family
8837288943,2426303,0x62e22ad6bdc048bedd9f85d53ae1b7efa91ed4979db760069f59bba95f31c20c,Dota 2: Hokori vs Team Nemesis - Game 2 Winner,MAP_WINNER,MAP_WINNER,3,,NO,19216887299505585674758455814880137926798501231479078552150318524117678595995,47160252683316828213903016406685913365776300850613902200017668743968605839996,2026-06-03T18:54:04.076+00:00,1780512838413511717,911.0,2026-06-03T18:53:55.005+00:00,1.7805128350050002e+18,3408.511525,0.82,0.9,182.5,136.0,0.86,0.08000000000000007,True,False,False,True,0.09999999999999998,0.11111111111111108,,0,0,0.0,5641.0,-5641.0,Hokori,Team Nemesis,Hokori,Team Nemesis,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29871953118675013,19699,,,,,,,,,,,Hokori,Team Nemesis,10150267,9691969,v1.0,rich_context.csv,,47160252683316828213903016406685913365776300850613902200017668743968605839996,19216887299505585674758455814880137926798501231479078552150318524117678595995,1.0,False,True,19216887299505585674758455814880137926798501231479078552150318524117678595995,v1.0,book_events.csv,-5641.0,5641.0,0,0,0,dire,tied,False,,,,,,,,,,,,,-1310.0,-2776.0,-10.0,3.4085115249999998,5641.0,-0.0,1310.0,2776.0,10.0,,,5.641,True,False,False,0.09999999999999998,0.11111111111111108,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8837288943,2426301,0x0a9ead45ec28cd30cf8fd990650fdded36c23e95794edcac7c946ac16ad6d258,Dota 2: Hokori vs Team Nemesis (BO3) - Esports World Cup South America Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,YES,115742605798825810671140351705402892864718236624626649822385172810798206734026,41412175641884587374971280421289895864406552874618535820380433367086635375205,2026-06-03T19:13:52.756+00:00,1780514027028093420,2094.0,2026-06-03T19:13:46.000+00:00,1.780514026e+18,1028.09342,0.14,0.19,48.0,80.79,0.165,0.04999999999999999,False,False,True,True,-0.19,-1.0,,10,9,5608.0,0.0,5608.0,Hokori,Team Nemesis,Hokori,Team Nemesis,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29871953118675013,19699,,,,,,,,,,,Hokori,Team Nemesis,10150267,9691969,v1.0,rich_context.csv,1,115742605798825810671140351705402892864718236624626649822385172810798206734026,41412175641884587374971280421289895864406552874618535820380433367086635375205,1.0,False,True,115742605798825810671140351705402892864718236624626649822385172810798206734026,v1.0,book_events.csv,5608.0,5608.0,1,1,19,radiant,radiant,True,,,,,,,,,,,,,884.0,3777.0,0.0,1.0280934199999998,5608.0,1.0,884.0,3777.0,0.0,,,4.608,False,False,True,-0.19,-1.0,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8837519479,2431337,0xe508dabec886f28b14ac8a0b5897edf7bf1947bb4a6a183826a7be7d1f48d6e2,Dota 2: Estar Backs vs Team Nemesis - Game 2 Winner,MAP_WINNER,MAP_WINNER,5,,YES,3927830227850745313132347482542291610355844227423733506750471333744825284569,51785340872523518016598895207317937823987620324839393438010902589323164059522,2026-06-03T22:48:56.976+00:00,1780526930216628816,1028.0,2026-06-03T22:48:50.121+00:00,1.780526930121e+18,95.62888,0.81,0.85,40.0,51.35,0.8300000000000001,0.039999999999999925,True,False,False,False,0.15000000000000002,0.17647058823529416,,0,0,0.0,5074.0,-5074.0,Estar Backs,Team Nemesis,Team Nemesis,Estar Backs,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872118749066233,19699,,,,,,,,,,,Team Nemesis,Estar Backs,9691969,9678463,v1.0,rich_context.csv,,3927830227850745313132347482542291610355844227423733506750471333744825284569,51785340872523518016598895207317937823987620324839393438010902589323164059522,1.0,True,False,3927830227850745313132347482542291610355844227423733506750471333744825284569,v1.0,book_events.csv,-5074.0,5074.0,0,0,0,dire,tied,False,,,,,,,,,,,,,-1236.0,-2487.0,0.0,0.09562888,5074.0,-0.0,1236.0,2487.0,-0.0,,,5.074,True,False,False,0.15000000000000002,0.17647058823529416,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8837560468,2431338,0x3cc3222a32690f655f7058a1ab5765d9962f149723b177dda93675bb593d6df3,Dota 2: Estar Backs vs Team Nemesis - Game 3 Winner,MAP_WINNER,MAP_WINNER,5,,NO,91832824578704380236154025031157581588020352982439062892146574751803827280835,12209186566254520286365599364391481998152343346925366745229942210202826729182,2026-06-03T23:57:51.436+00:00,1780531067748177098,795.0,2026-06-03T23:57:46.335+00:00,1.780531066335e+18,1413.177034,0.84,0.89,407.0,60.0,0.865,0.050000000000000044,True,False,False,True,0.10999999999999999,0.12359550561797751,,0,0,0.0,5643.0,-5643.0,Estar Backs,Team Nemesis,Estar Backs,Team Nemesis,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872118786058807,19699,,,,,,,,,,,Estar Backs,Team Nemesis,9678463,9691969,v1.0,rich_context.csv,,12209186566254520286365599364391481998152343346925366745229942210202826729182,91832824578704380236154025031157581588020352982439062892146574751803827280835,1.0,False,True,91832824578704380236154025031157581588020352982439062892146574751803827280835,v1.0,book_events.csv,-5643.0,5643.0,0,0,0,dire,tied,False,,,,,,,,,,,,,-2180.0,-4991.0,-16.0,1.413177034,5643.0,-0.0,2180.0,4991.0,16.0,,,5.643,True,False,False,0.10999999999999999,0.12359550561797751,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8837603031,2431339,0xdb52a216556a4f4166c33bd3fc628678a14f83eb93ef76498a90b26f2fc84b5d,Dota 2: Estar Backs vs Team Nemesis - Game 4 Winner,MAP_WINNER,MAP_WINNER,5,,NO,46720660459716559659581716108231814724359974764536172146476281589016754604908,19772374225027362481507861059951759251061785935892764059054761620177155563282,2026-06-04T01:27:23.426+00:00,1780536437961875672,624.0,2026-06-04T01:27:16.452+00:00,1.780536436452e+18,1509.875672,0.61,0.8,8.0,584.1,0.7050000000000001,0.19000000000000006,True,True,True,False,0.19999999999999996,0.24999999999999994,,0,0,5023.0,0.0,5023.0,Estar Backs,Team Nemesis,Team Nemesis,Estar Backs,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872118823695270,19699,,,,,,,,,,,Team Nemesis,Estar Backs,9691969,9678463,v1.0,rich_context.csv,,19772374225027362481507861059951759251061785935892764059054761620177155563282,46720660459716559659581716108231814724359974764536172146476281589016754604908,1.0,False,True,46720660459716559659581716108231814724359974764536172146476281589016754604908,v1.0,book_events.csv,5023.0,5023.0,0,0,0,radiant,tied,False,,,,,,,,,,,,,1680.0,3245.0,-10.0,1.509875672,5023.0,0.0,1680.0,3245.0,-10.0,,,5.023,True,False,False,0.19999999999999996,0.24999999999999994,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8837690631,2426501,0xdaf48673d4d98e9c839fa491217013c3a2d1fcfbebc6c12953c557f00f93e9fe,Dota 2: Grind Back vs Carstensz - Game 1 Winner,MAP_WINNER,MAP_WINNER,3,,YES,64289311866075707438989808298391323126227504797280909226768740794879377974355,64604759062049777687229182852496550647924320215920138534449803935392385082110,2026-06-04T04:36:47.566+00:00,1780547803917882088,1154.0,2026-06-04T04:36:40.510+00:00,1.7805478005099999e+18,3407.882216,0.75,0.76,5.0,1154.37,0.755,0.010000000000000009,True,False,False,False,0.24,0.3157894736842105,,2,0,0.0,8212.0,-8212.0,Grind Back,Carstensz,Carstensz Esports,TEAM GRIND,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872118897843339,19699,,,,,,,,,,,Carstensz Esports,TEAM GRIND,9098294,10135834,v1.0,rich_context.csv,,64289311866075707438989808298391323126227504797280909226768740794879377974355,64604759062049777687229182852496550647924320215920138534449803935392385082110,1.0,True,False,64289311866075707438989808298391323126227504797280909226768740794879377974355,v1.0,book_events.csv,-8212.0,8212.0,2,2,2,dire,radiant,False,,,,,,,,,,,,,-3431.0,-5551.0,-27.0,3.407882216,8212.0,-2.0,3431.0,5551.0,27.0,,,10.212,True,False,False,0.24,0.3157894736842105,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8837692542,2430771,0x3eacc90309e69132d096c7f98af0e4b7b2d8b54cf997d15671c7708c4aca4c16,Dota 2: D family vs Mentality Monster (BO3) - Esports World Cup Southeast Asia Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,NO,5631655732638403070134305235151782617674329898630171778054059777857154425400,63794368777536286964178043817181114800605311439022596268639379908568961080084,2026-06-04T04:29:08.222+00:00,1780547343837095498,938.0,2026-06-04T04:29:03.664+00:00,1.780547343664e+18,173.095498,0.76,0.85,8.0,66.4,0.8049999999999999,0.08999999999999997,True,True,True,False,0.15000000000000002,0.17647058823529416,,0,0,5200.0,0.0,5200.0,D family,Mentality Monster,Mentality Monsters,D Family,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872118892458362,19699,,,,,,,,,,,Mentality Monsters,D Family,10144695,10157986,v1.0,rich_context.csv,1,63794368777536286964178043817181114800605311439022596268639379908568961080084,5631655732638403070134305235151782617674329898630171778054059777857154425400,1.0,False,True,5631655732638403070134305235151782617674329898630171778054059777857154425400,v1.0,book_events.csv,5200.0,5200.0,0,0,0,radiant,tied,False,,,,,,,,,,,,,2787.0,3187.0,-12.0,0.173095498,5200.0,0.0,2787.0,3187.0,-12.0,,,5.2,True,False,False,0.15000000000000002,0.17647058823529416,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8837725916,2426502,0xff223db8c20b01b1926200772eaa4d72288028a162c05494290d8a4936ccb419,Dota 2: Grind Back vs Carstensz - Game 2 Winner,MAP_WINNER,MAP_WINNER,3,,YES,52594887537839614512559444272572610703896061248357097075226605634864038575910,63251095022606080839428557614722050202426749939279688475192153102194566375239,2026-06-04T05:36:33.862+00:00,1780551392035989967,1317.0,2026-06-04T05:36:31.540+00:00,1.78055139154e+18,495.989967,0.84,0.86,68.0,388.0,0.85,0.020000000000000018,False,True,False,False,-0.86,-1.0,,2,5,0.0,7334.0,-7334.0,Grind Back,Carstensz,Carstensz Esports,TEAM GRIND,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872118924335540,19699,,,,,,,,,,,Carstensz Esports,TEAM GRIND,9098294,10135834,v1.0,rich_context.csv,,52594887537839614512559444272572610703896061248357097075226605634864038575910,63251095022606080839428557614722050202426749939279688475192153102194566375239,1.0,False,True,52594887537839614512559444272572610703896061248357097075226605634864038575910,v1.0,book_events.csv,-7334.0,7334.0,-3,3,7,dire,dire,True,,,,,,,,,,,,,-3054.0,-2493.0,0.0,0.495989967,7334.0,3.0,3054.0,2493.0,-0.0,,,4.334,False,False,False,-0.86,-1.0,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8837827200,2434003,0xe8272e8dc9b65ade48262194a6e52f2288e80115c071bd92802f6b79bcd22119,Dota 2: REKONIX vs Mentality Monster - Game 1 Winner,MAP_WINNER,MAP_WINNER,2,,YES,76142468190318519070289924271827406350525756894798232719891565468371114315536,19748538158188680486470496293415836483742755748195194132507863554113789879443,2026-06-04T08:32:48.763+00:00,1780561966556735425,1151.0,2026-06-04T08:32:44.742+00:00,1.780561964742e+18,1814.735297,0.8,0.89,5.7,25.0,0.845,0.08999999999999997,True,True,True,True,0.10999999999999999,0.12359550561797751,,3,3,5736.0,0.0,5736.0,REKONIX,Mentality Monster,REKONIX,Mentality Monsters,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872118986411984,19699,,,,,,,,,,,REKONIX,Mentality Monsters,9828897,10144695,v1.0,rich_context.csv,,76142468190318519070289924271827406350525756894798232719891565468371114315536,19748538158188680486470496293415836483742755748195194132507863554113789879443,1.0,True,False,76142468190318519070289924271827406350525756894798232719891565468371114315536,v1.0,book_events.csv,5736.0,5736.0,0,0,6,radiant,tied,False,,,,,,,,,,,,,2176.0,3917.0,-16.0,1.814735297,5736.0,0.0,2176.0,3917.0,-16.0,,,5.736,True,False,False,0.10999999999999999,0.12359550561797751,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8837869969,2419050,0x442cd818d0463d943f17631bdd337a55c774c38e48b7d20fea77597eb05dbced,Dota 2: Aurora vs Team Yandex - Game 1 Winner,MAP_WINNER,MAP_WINNER,1,,YES,41737711649606524015601740622807400119394432863162607911851677609524616822443,26828438205657919808188618093289435502312731445257318645041944265533877928545,2026-06-04T09:50:38.126+00:00,1780566638126285619,1347.0,2026-06-04T09:50:37.082+00:00,1.7805666370820001e+18,1044.285491,0.8,0.81,1629.15,36.74,0.805,0.010000000000000009,False,False,True,True,-0.81,-1.0,5485.0,11,9,,,,Aurora,Team Yandex,Aurora Gaming,Team Yandex,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872119008291647,19101,90286586061066249,9568393.0,4044735.0,,900.0,0.0,top_live,182.0,False,,,,,,v1.0,raw_snapshots.csv,,41737711649606524015601740622807400119394432863162607911851677609524616822443,26828438205657919808188618093289435502312731445257318645041944265533877928545,1.0,False,True,41737711649606524015601740622807400119394432863162607911851677609524616822443,v1.0,book_events.csv,5485.0,5485.0,2,2,20,radiant,radiant,True,10.0,8.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1614.0,1878.0,0.0,1.0442854910000001,5485.0,2.0,1614.0,1878.0,0.0,2.0,0.0,3.4850000000000003,False,False,False,-0.81,-1.0,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8837889126,2434004,0x9f1ca367ebfede358cb90e307c2863ee77f2857fd9945c68b2859c62a7dc7c55,Dota 2: REKONIX vs Mentality Monster - Game 2 Winner,MAP_WINNER,MAP_WINNER,2,,NO,95270277127221540936666514641007602867836940530470457763623856400122770065860,45469023665614049539839648036738844355685571778790845057631124054541912923703,2026-06-04T09:53:28.944+00:00,1780566807049293210,1121.0,2026-06-04T09:53:24.980+00:00,1.78056680498e+18,2069.29321,0.46,0.9,8.0,1309.2,0.68,0.44,True,False,False,True,0.09999999999999998,0.11111111111111108,,1,1,0.0,5151.0,-5151.0,REKONIX,Mentality Monster,REKONIX,Mentality Monsters,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872119047535072,19699,,,,,,,,,,,REKONIX,Mentality Monsters,9828897,10144695,v1.0,rich_context.csv,,45469023665614049539839648036738844355685571778790845057631124054541912923703,95270277127221540936666514641007602867836940530470457763623856400122770065860,1.0,False,True,95270277127221540936666514641007602867836940530470457763623856400122770065860,v1.0,book_events.csv,-5151.0,5151.0,0,0,2,dire,tied,False,,,,,,,,,,,,,-2492.0,-5515.0,-24.0,2.0692932099999997,5151.0,-0.0,2492.0,5515.0,24.0,,,5.151,True,False,False,0.09999999999999998,0.11111111111111108,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8839123109,2436602,0x27eea2fd9a296dce236f03c67543e1dde2ad1c3e6e01108ac612c60d307efdf6,Dota 2: Team Falcons vs BetBoom Team - Game 1 Winner,MAP_WINNER,MAP_WINNER,3,,NO,9298716986084654212089808795927470189869441874998360382670367288864614228903,12493172357686088317695257250867866384087191697468381192399316501348142170927,2026-06-05T09:41:46.765+00:00,1780652503704436305,1389.0,2026-06-05T09:41:01.518+00:00,1.7806524615179999e+18,42186.436433,0.79,0.8,35.0,380.77,0.795,0.010000000000000009,True,False,False,True,0.19999999999999996,0.24999999999999994,,1,4,0.0,5770.0,-5770.0,Team Falcons,BetBoom Team,Team Falcons,BB,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29873858015418533,19101,,,,,,,,,,,Team Falcons,BB,9247354,8255888,v1.0,rich_context.csv,,12493172357686088317695257250867866384087191697468381192399316501348142170927,9298716986084654212089808795927470189869441874998360382670367288864614228903,1.0,False,True,9298716986084654212089808795927470189869441874998360382670367288864614228903,v1.0,book_events.csv,-5770.0,5770.0,-3,3,5,dire,dire,True,,,,,,,,,,,,,,,,42.186436433000004,5770.0,3.0,,,,,,2.7699999999999996,False,False,False,0.19999999999999996,0.24999999999999994,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8839193447,2436603,0x9ccdd081e5758757a0b013a229f7d43ad7299c1602228c17a932b0816701183b,Dota 2: Team Falcons vs BetBoom Team - Game 2 Winner,MAP_WINNER,MAP_WINNER,3,,NO,30416188741040974421530422382752526585261647789445651641289922400182238049624,4274922028289550078562925549468075091924024623607299918800176364773672876128,2026-06-05T10:59:14.971+00:00,1780657151017719424,1250.0,2026-06-05T10:59:10.542+00:00,1.780657150542e+18,475.719296,0.81,0.82,334.09,109.2,0.815,0.009999999999999898,True,False,False,True,0.18000000000000005,0.2195121951219513,,2,5,0.0,5284.0,-5284.0,Team Falcons,BetBoom Team,Team Falcons,BB,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29873858104569452,19101,,,,,,,,,,,Team Falcons,BB,9247354,8255888,v1.0,rich_context.csv,,4274922028289550078562925549468075091924024623607299918800176364773672876128,30416188741040974421530422382752526585261647789445651641289922400182238049624,1.0,False,True,30416188741040974421530422382752526585261647789445651641289922400182238049624,v1.0,book_events.csv,-5284.0,5284.0,-3,3,7,dire,dire,True,,,,,,,,,,,,,-1402.0,-1731.0,-11.0,0.47571929599999996,5284.0,3.0,1402.0,1731.0,11.0,,,2.284,False,False,False,0.18000000000000005,0.2195121951219513,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8839284303,2438989,0x27f052ac4ae1e61e52b5fbab3098ce6460fc6340601221d14dbc3c2311c228dd,Dota 2: LGD Gaming vs Team Liquid - Game 1 Winner,MAP_WINNER,MAP_WINNER,2,,YES,114146040488139733325487330340298852328977028861013952527563812106944956245845,44909620485897016986813673859100808497392982358262271192554038625029028693899,2026-06-05T12:36:26.525+00:00,1780662978866168085,1125.0,2026-06-05T12:36:16.659+00:00,1.7806629766589998e+18,2207.168277,0.25,0.27,915.78,106.24,0.26,0.020000000000000018,True,False,False,False,0.73,2.7037037037037033,,1,1,0.0,5238.0,-5238.0,LGD Gaming,Team Liquid,Team Liquid,LGD Gaming,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29873858157399878,19101,,,,,,,,,,,Team Liquid,LGD Gaming,2163,10150538,v1.0,rich_context.csv,,114146040488139733325487330340298852328977028861013952527563812106944956245845,44909620485897016986813673859100808497392982358262271192554038625029028693899,1.0,True,False,114146040488139733325487330340298852328977028861013952527563812106944956245845,v1.0,book_events.csv,-5238.0,5238.0,0,0,2,dire,tied,False,,,,,,,,,,,,,-3339.0,-5040.0,0.0,2.207168277,5238.0,-0.0,3339.0,5040.0,-0.0,,,5.238,True,False,True,0.73,2.7037037037037033,all_scoreboard_lag_nw5000_score3_ask90,scoreboard_lag
8826099852,,,Dota 2: Tundra Esports vs Aurora (BO1) - BLAST Slam Group Stage,MATCH_WINNER,MATCH_WINNER_BO1,,,YES,106757429586285815079769433531316954710479480047585001427598589989177708540107,24079791571676801659682689786951413055867716462329505627331643069282585547157,2026-05-26T11:05:17.225+00:00,1779793517225082880,1808.0,2026-05-26T11:05:16.948+00:00,1.779793516948e+18,277.08288,0.04,0.12,494.35,256.0,0.08,0.07999999999999999,False,True,False,False,-0.12,-1.0,9045.0,29,23,,,9045.0,Tundra Esports,Aurora,Aurora Gaming,Tundra Esports,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29854788068205886,19101,90286232005934102,14286994.0,4044726.0,,900.0,17.225082874298096,top_live,144.0,False,,,,,,v1.0,backfill,,106757429586285815079769433531316954710479480047585001427598589989177708540107,24079791571676801659682689786951413055867716462329505627331643069282585547157,1.0,False,True,106757429586285815079769433531316954710479480047585001427598589989177708540107,v1.0,backfill,9045.0,9045.0,6,6,52,radiant,radiant,True,8.0,8.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,-2454.0,3077.0,0.0,0.27708288,-9045.0,-6.0,2454.0,-3077.0,-0.0,-0.0,-0.0,-3.045,False,False,False,-0.12,-1.0,all_comeback_mom2000_nwmax-5000_ask60,comeback_momentum
8826168772,,,Dota 2: Team Falcons vs OG (BO1) - BLAST Slam Group Stage,MATCH_WINNER,MATCH_WINNER_BO1,,,NO,64665524733500634285979437046772798018104625249009011807071322014697761544143,1384276122774117048373774917451073863014802282257446306706991733464243750399,2026-05-26T12:10:21.532+00:00,1779797421532981504,1526.0,2026-05-26T12:10:21.126+00:00,1.7797974211259999e+18,406.981632,0.25,0.26,236.14,35.76,0.255,0.010000000000000009,False,True,False,True,-0.26,-1.0,6388.0,18,7,,,6388.0,Team Falcons,OG,Team Falcons,OG,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29854788112273001,19101,90286232983523337,9633929.0,4044735.0,,900.0,21.532981395721436,top_live,197.0,False,,,,,,v1.0,backfill,,1384276122774117048373774917451073863014802282257446306706991733464243750399,64665524733500634285979437046772798018104625249009011807071322014697761544143,1.0,True,False,64665524733500634285979437046772798018104625249009011807071322014697761544143,v1.0,backfill,6388.0,6388.0,11,11,25,radiant,radiant,True,10.0,8.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,-3879.0,-787.0,18.0,0.406981632,-6388.0,-11.0,3879.0,787.0,-18.0,-2.0,-0.0,4.612,False,False,False,-0.26,-1.0,all_comeback_mom2000_nwmax-5000_ask60,comeback_momentum
8826341985,,,Dota 2: Tundra Esports vs Team Spirit (BO1) - BLAST Slam Group Stage,MATCH_WINNER,MATCH_WINNER_BO1,,,YES,110194778291685752199679912248286758779098964058491033080411480338405844483112,37884471047796888606535906870917736216100387210731544012383806850150197008584,2026-05-26T14:45:10.598+00:00,1779806710598607616,2582.0,2026-05-26T14:45:08.071+00:00,1.779806708071e+18,2527.607552,0.28,0.29,10866.29,158.62,0.28500000000000003,0.009999999999999953,False,True,False,False,-0.29,-1.0,12275.0,43,26,,,12275.0,Tundra Esports,Team Spirit,Team Spirit,Tundra Esports,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29854788212255385,19101,90286232418944023,14876818.0,4011958.0,,900.0,10.598607540130615,top_live,291.0,False,,,,,,v1.0,backfill,,110194778291685752199679912248286758779098964058491033080411480338405844483112,37884471047796888606535906870917736216100387210731544012383806850150197008584,1.0,False,True,110194778291685752199679912248286758779098964058491033080411480338405844483112,v1.0,backfill,12275.0,12275.0,17,17,69,radiant,radiant,True,8.0,7.0,1.0,2.0,2.0,2.0,0.0,3.0,4.0,3.0,1.0,1.0,-3893.0,2696.0,0.0,2.527607552,-12275.0,-17.0,3893.0,-2696.0,-0.0,-1.0,-1.0,4.725,False,False,False,-0.29,-1.0,all_comeback_mom2000_nwmax-5000_ask60,comeback_momentum
8826437838,,,Dota 2: OG vs Xtreme Gaming (BO1) - BLAST Slam Group Stage,MATCH_WINNER,MATCH_WINNER_BO1,,,YES,31623152148109922254679693717758221252784544478336190414260987769072415935849,20490663327516821283124933648797827191968188329780026838360914915722836731929,2026-05-26T15:40:39.982+00:00,1779810039982480896,2386.0,2026-05-26T15:40:39.526+00:00,1.779810039526e+18,456.480768,0.15,0.19,5.0,5560.23,0.16999999999999998,0.04000000000000001,False,True,False,False,-0.19,-1.0,16083.0,29,18,,,16083.0,OG,Xtreme Gaming,Xtreme Gaming,OG,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29854788283753705,19101,90286242391226396,14352530.0,4044726.0,,900.0,39.98248076438904,top_live,264.0,False,,,,,,v1.0,backfill,,31623152148109922254679693717758221252784544478336190414260987769072415935849,20490663327516821283124933648797827191968188329780026838360914915722836731929,1.0,False,True,31623152148109922254679693717758221252784544478336190414260987769072415935849,v1.0,backfill,16083.0,16083.0,11,11,47,radiant,radiant,True,8.0,8.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,-5394.0,-2731.0,0.0,0.45648076800000004,-16083.0,-11.0,5394.0,2731.0,-0.0,-0.0,-0.0,-5.082999999999998,False,True,False,-0.19,-1.0,all_comeback_mom2000_nwmax-5000_ask60,comeback_momentum
8826468180,,,Dota 2: Team Falcons vs ex-HEROIC (BO1) - BLAST Slam Group Stage,MATCH_WINNER,MATCH_WINNER_BO1,,,NO,42439187540094876818871889853292111689239873330209080947826265764374266158284,79645566324579010054601289369052416023237383869987910583802039364407154227917,2026-05-26T15:59:54.653+00:00,1779811194653975808,2138.0,2026-05-26T15:59:50.076+00:00,1.779811190076e+18,4577.975808,0.46,0.53,100.0,71.69,0.495,0.07,True,False,False,True,0.47,0.8867924528301886,6318.0,36,13,,,6318.0,Team Falcons,ex-HEROIC,Team Falcons,ex-HEROIC,,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29854788272515089,19101,90286239898449934,10092754.0,4044726.0,,900.0,0.0,top_live,147.0,False,,,,,,v1.0,backfill,,79645566324579010054601289369052416023237383869987910583802039364407154227917,42439187540094876818871889853292111689239873330209080947826265764374266158284,1.0,False,True,42439187540094876818871889853292111689239873330209080947826265764374266158284,v1.0,backfill,6318.0,6318.0,23,23,49,radiant,radiant,True,8.0,8.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,-2331.0,925.0,20.0,4.577975808,-6318.0,-23.0,2331.0,-925.0,-20.0,-0.0,-0.0,16.682000000000002,False,False,False,0.47,0.8867924528301886,all_comeback_mom2000_nwmax-5000_ask60,comeback_momentum
