stage,fold,model_name,model_version,training_cutoff_match_time,match_id,market_id,label_market_bucket,token_id,side,received_at_utc,received_at_ns,game_time_sec,league_id,settled_win,market_prob,calibrated_prob,book_best_ask,book_best_bid,book_spread,book_ask_size,edge,entry_threshold,paper_entry_price,pnl_per_share,pnl_slip_1c,pnl_slip_2c,side_nw,side_mom_100,side_mom_300,side_kill_mom,side_score,structure_score,side_transition_nw_delta,side_transition_score_delta,side_transition_kill_delta,score_nw_lag_type,transition_signal_type,reason
walk_forward,3,market_score_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835373075,2409870,MAP_WINNER,108063080275390428123478669716787907171251678188426947843890419618267946800176,NO,2026-06-02T09:32:29.105+00:00,1780392747994008393,1024.0,19699,False,0.34,0.3641261163782623,0.34,0.33,0.010000000000000009,157.16,0.024126116378262286,0.02,0.34,-0.34,-0.35000000000000003,-0.36000000000000004,-3407.0,2303.0,2295.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,3,market_score_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835373075,2409870,MAP_WINNER,35484196193984468641577299550429729870744087234242693264406736956995997377111,YES,2026-06-02T09:41:59.297+00:00,1780393318039565405,1607.0,19699,True,0.29,0.31053446584674893,0.29,0.26,0.02999999999999997,564.13,0.02053446584674895,0.02,0.29,0.71,0.7,0.69,-5025.0,-2273.0,-4612.0,2.0,4.0,0.0,0.0,3.0,-5.0,score_only,no_transition,market_anchor_edge
walk_forward,3,market_score_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,74760158713699542329591015103466724390259569469527587635375401873919413450964,NO,2026-06-02T10:32:19.986+00:00,1780396337992936013,860.0,19699,False,0.16,0.18481629492671084,0.16,0.15,0.010000000000000009,50.0,0.024816294926710836,0.02,0.16,-0.16,-0.17,-0.18,-4274.0,-653.0,-2280.0,-0.0,-0.0,0.0,-0.0,3.0,-6.0,score_only,no_transition,market_anchor_edge
walk_forward,3,market_score_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,49093431826274846652260160497778237948072874538613510252258464442929610952337,NO,2026-06-02T11:44:21.466+00:00,1780400657669239085,1173.0,19699,True,0.33,0.36403739719546935,0.33,0.32,0.010000000000000009,35.0,0.03403739719546933,0.02,0.33,0.6699999999999999,0.6599999999999999,0.6499999999999999,-4207.0,2461.0,,6.0,1.0,0.0,2461.0,2.0,4.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_score_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,89990399081422979912251762838637752211521554435941372191632067508129490799928,YES,2026-06-02T11:51:38.646+00:00,1780401094460897190,1593.0,19699,False,0.5,0.526031738012714,0.5,0.47,0.030000000000000027,108.0,0.026031738012713967,0.02,0.5,-0.5,-0.51,-0.52,5041.0,-1324.0,-112.0,-4.0,7.0,0.0,-0.0,-3.0,-16.0,score_only,no_transition,market_anchor_edge
walk_forward,3,market_score_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,28496707626064407832408019204735596947727086508398565961288096733057772750345,NO,2026-06-02T13:29:12.201+00:00,1780406947546864747,941.0,19699,True,0.42,0.44500683884536013,0.42,0.41,0.010000000000000009,75.96,0.025006838845360146,0.02,0.42,0.5800000000000001,0.5700000000000001,0.56,-1616.0,1007.0,1330.0,0.0,0.0,0.0,0.0,2.0,-5.0,nw_then_score,no_transition,market_anchor_edge
walk_forward,3,market_score_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,53683990638887175240431274294325116060674956243066203595271632148948778897749,YES,2026-06-02T13:31:35.082+00:00,1780407095082640328,1121.0,19699,False,0.46,0.48697705519448703,0.46,0.45,0.010000000000000009,79.0,0.02697705519448701,0.02,0.46,-0.46,-0.47000000000000003,-0.48000000000000004,1204.0,-508.0,-245.0,-15.0,4.0,-2.0,-0.0,-0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,3,market_gettoplive_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8834932746,2408568,MATCH_WINNER_GAME3_PROXY,24412862650133155423877330165183387250914564584142034660417945554029594403595,YES,2026-06-01T20:43:39.749+00:00,1780346613144665082,841.0,19699,True,0.44,0.5252401579127892,0.44,0.42,0.020000000000000018,58.0,0.08524015791278922,0.05,0.44,0.56,0.55,0.54,2246.0,893.0,706.0,12.0,-0.0,0.0,-0.0,-0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,3,market_gettoplive_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835373075,2409870,MAP_WINNER,108063080275390428123478669716787907171251678188426947843890419618267946800176,NO,2026-06-02T09:35:25.467+00:00,1780392925467144320,1240.0,19699,False,0.47,0.5604257505642984,0.47,0.46,0.009999999999999953,135.0,0.09042575056429847,0.05,0.47,-0.47,-0.48,-0.49,325.0,3360.0,6035.0,-15.0,-2.0,-1.0,1523.0,-0.0,7.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_gettoplive_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,49093431826274846652260160497778237948072874538613510252258464442929610952337,NO,2026-06-02T12:00:10.910+00:00,1780401610910838887,2132.0,19699,True,0.8,0.8951630250418064,0.8,0.78,0.020000000000000018,44.85,0.0951630250418064,0.05,0.8,0.19999999999999996,0.18999999999999995,0.17999999999999994,4781.0,6776.0,13248.0,35.0,-9.0,4.0,6579.0,0.0,17.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_gettoplive_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,89990399081422979912251762838637752211521554435941372191632067508129490799928,YES,2026-06-02T11:48:49.702+00:00,1780400924075283412,1413.0,19699,False,0.76,0.8109244069953014,0.76,0.73,0.030000000000000027,1776.63,0.05092440699530143,0.05,0.76,-0.76,-0.77,-0.78,7475.0,2322.0,807.0,-3.0,3.0,0.0,-0.0,-0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,3,market_gettoplive_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,28496707626064407832408019204735596947727086508398565961288096733057772750345,NO,2026-06-02T13:49:33.565+00:00,1780408173565596855,1298.0,19699,True,0.26,0.32434173754225876,0.26,0.25,0.010000000000000009,50.01,0.06434173754225875,0.05,0.26,0.74,0.73,0.72,-484.0,720.0,1228.0,15.0,-3.0,10.0,308.0,0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,3,market_gettoplive_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,53683990638887175240431274294325116060674956243066203595271632148948778897749,YES,2026-06-02T13:35:52.232+00:00,1780407352232287339,1381.0,19699,False,0.46,0.5143712146997033,0.46,0.41,0.050000000000000044,250.0,0.05437121469970324,0.05,0.46,-0.46,-0.47000000000000003,-0.48000000000000004,3183.0,1586.0,1771.0,-1.0,4.0,-1.0,533.0,-0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,3,market_gettoplive_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8834932746,2408568,MATCH_WINNER_GAME3_PROXY,24412862650133155423877330165183387250914564584142034660417945554029594403595,YES,2026-06-01T20:43:39.749+00:00,1780346613144665082,841.0,19699,True,0.44,0.5050499658884892,0.44,0.42,0.020000000000000018,58.0,0.06504996588848916,0.05,0.44,0.56,0.55,0.54,2246.0,893.0,706.0,12.0,-0.0,0.0,-0.0,-0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,3,market_gettoplive_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835373075,2409870,MAP_WINNER,108063080275390428123478669716787907171251678188426947843890419618267946800176,NO,2026-06-02T09:35:25.467+00:00,1780392925467144320,1240.0,19699,False,0.47,0.5548302402567032,0.47,0.46,0.009999999999999953,135.0,0.08483024025670327,0.05,0.47,-0.47,-0.48,-0.49,325.0,3360.0,6035.0,-15.0,-2.0,-1.0,1523.0,-0.0,7.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_gettoplive_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,49093431826274846652260160497778237948072874538613510252258464442929610952337,NO,2026-06-02T12:00:10.910+00:00,1780401610910838887,2132.0,19699,True,0.8,0.8925589247849324,0.8,0.78,0.020000000000000018,44.85,0.09255892478493233,0.05,0.8,0.19999999999999996,0.18999999999999995,0.17999999999999994,4781.0,6776.0,13248.0,35.0,-9.0,4.0,6579.0,0.0,17.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_gettoplive_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,89990399081422979912251762838637752211521554435941372191632067508129490799928,YES,2026-06-02T11:49:23.919+00:00,1780400958992698906,1473.0,19699,False,0.68,0.7405491149228756,0.68,0.66,0.020000000000000018,153.43,0.06054911492287551,0.05,0.68,-0.68,-0.6900000000000001,-0.7000000000000001,6365.0,641.0,2158.0,-3.0,4.0,0.0,-0.0,-6.0,-18.0,nw_then_score,no_transition,market_anchor_edge
walk_forward,3,market_gettoplive_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,28496707626064407832408019204735596947727086508398565961288096733057772750345,NO,2026-06-02T13:49:33.565+00:00,1780408173565596855,1298.0,19699,True,0.26,0.32086526312814784,0.26,0.25,0.010000000000000009,50.01,0.06086526312814783,0.05,0.26,0.74,0.73,0.72,-484.0,720.0,1228.0,15.0,-3.0,10.0,308.0,0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,3,market_gettoplive_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,53683990638887175240431274294325116060674956243066203595271632148948778897749,YES,2026-06-02T13:35:57.755+00:00,1780407352232287339,1381.0,19699,False,0.46,0.5363001613970036,0.46,0.41,0.050000000000000044,250.0,0.07630016139700363,0.05,0.46,-0.46,-0.47000000000000003,-0.48000000000000004,3183.0,1586.0,1771.0,-1.0,2.0,0.0,533.0,-0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,3,market_transition_nw_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8834932746,2408568,MATCH_WINNER_GAME3_PROXY,23068775678827315313484373139384940409456343639350283741689036054207504947592,NO,2026-06-01T20:43:52.201+00:00,1780346632201597782,893.0,19699,False,0.58,0.6194349572967098,0.58,0.56,0.019999999999999907,59.99,0.03943495729670987,0.02,0.58,-0.58,-0.59,-0.6,-807.0,1439.0,1165.0,1.0,-1.0,0.0,1439.0,-1.0,6.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8834932746,2408568,MATCH_WINNER_GAME3_PROXY,24412862650133155423877330165183387250914564584142034660417945554029594403595,YES,2026-06-01T20:46:10.242+00:00,1780346763603151360,1024.0,19699,True,0.28,0.30046300186123537,0.28,0.27,0.010000000000000009,68.0,0.02046300186123534,0.02,0.28,0.72,0.71,0.7,421.0,-386.0,-932.0,-4.0,2.0,0.0,-162.0,1.0,2.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835373075,2409870,MAP_WINNER,108063080275390428123478669716787907171251678188426947843890419618267946800176,NO,2026-06-02T09:32:48.271+00:00,1780392768271224710,1084.0,19699,False,0.34,0.37963442750340415,0.34,0.33,0.010000000000000009,35.22,0.039634427503404124,0.02,0.34,-0.34,-0.35000000000000003,-0.36000000000000004,-3035.0,1136.0,3112.0,-13.0,-3.0,-1.0,372.0,-3.0,5.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,74760158713699542329591015103466724390259569469527587635375401873919413450964,NO,2026-06-02T10:40:57.757+00:00,1780396855582443079,1327.0,19699,False,0.14,0.16191062727025643,0.14,0.13,0.010000000000000009,632.0,0.021910627270256416,0.02,0.14,-0.14,-0.15000000000000002,-0.16,-7890.0,2482.0,-2146.0,-5.0,-0.0,0.0,-0.0,2.0,2.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,111540059511131085794624808697915155367504999866340254279372165030449554839321,YES,2026-06-02T10:34:07.028+00:00,1780396447028093767,971.0,19699,True,0.85,0.9408508765242829,0.85,0.84,0.010000000000000009,43.5,0.09085087652428292,0.02,0.85,0.15000000000000002,0.14,0.13,5744.0,1470.0,2353.0,15.0,3.0,1.0,1470.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge
walk_forward,3,market_transition_nw_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,49093431826274846652260160497778237948072874538613510252258464442929610952337,NO,2026-06-02T11:44:21.466+00:00,1780400657669239085,1173.0,19699,True,0.33,0.3969780723731773,0.33,0.32,0.010000000000000009,35.0,0.06697807237317727,0.02,0.33,0.6699999999999999,0.6599999999999999,0.6499999999999999,-4207.0,2461.0,,6.0,1.0,0.0,2461.0,2.0,4.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,89990399081422979912251762838637752211521554435941372191632067508129490799928,YES,2026-06-02T11:47:07.316+00:00,1780400827316685820,1346.0,19699,False,0.72,0.7457788520995937,0.72,0.71,0.010000000000000009,120.0,0.02577885209959374,0.02,0.72,-0.72,-0.73,-0.74,5724.0,1596.0,-388.0,-31.0,10.0,-1.0,571.0,10.0,18.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,28496707626064407832408019204735596947727086508398565961288096733057772750345,NO,2026-06-02T13:29:27.031+00:00,1780406967031572324,998.0,19699,True,0.42,0.4422025992345836,0.42,0.41,0.010000000000000009,75.96,0.02220259923458362,0.02,0.42,0.5800000000000001,0.5700000000000001,0.56,-1712.0,-96.0,1709.0,14.0,-4.0,1.0,-96.0,-4.0,5.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,53683990638887175240431274294325116060674956243066203595271632148948778897749,YES,2026-06-02T13:25:29.731+00:00,1780406729731146888,761.0,19699,False,0.62,0.6407481734263105,0.62,0.61,0.010000000000000009,50.0,0.020748173426310523,0.02,0.62,-0.62,-0.63,-0.64,1604.0,-1817.0,795.0,-9.0,3.0,-0.0,-0.0,3.0,6.0,nw_then_score,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8834932746,2408568,MATCH_WINNER_GAME3_PROXY,24412862650133155423877330165183387250914564584142034660417945554029594403595,YES,2026-06-01T21:14:55.374+00:00,1780348493923846617,2661.0,19699,True,0.47,0.5002407232973922,0.47,0.39,0.07999999999999996,47.22,0.030240723297392247,0.02,0.47,0.53,0.52,0.51,9671.0,7551.0,8257.0,-1.0,3.0,0.0,5492.0,1.0,1.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835373075,2409870,MAP_WINNER,108063080275390428123478669716787907171251678188426947843890419618267946800176,NO,2026-06-02T09:32:48.271+00:00,1780392768271224710,1084.0,19699,False,0.34,0.37738862472668944,0.34,0.33,0.010000000000000009,35.22,0.03738862472668941,0.02,0.34,-0.34,-0.35000000000000003,-0.36000000000000004,-3035.0,1136.0,3112.0,-13.0,-3.0,-1.0,372.0,-3.0,5.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,111540059511131085794624808697915155367504999866340254279372165030449554839321,YES,2026-06-02T10:34:07.028+00:00,1780396447028093767,971.0,19699,True,0.85,0.940600008783382,0.85,0.84,0.010000000000000009,43.5,0.09060000878338204,0.02,0.85,0.15000000000000002,0.14,0.13,5744.0,1470.0,2353.0,15.0,3.0,1.0,1470.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge
walk_forward,3,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,49093431826274846652260160497778237948072874538613510252258464442929610952337,NO,2026-06-02T11:44:21.466+00:00,1780400657669239085,1173.0,19699,True,0.33,0.3963112488488427,0.33,0.32,0.010000000000000009,35.0,0.06631124884884271,0.02,0.33,0.6699999999999999,0.6599999999999999,0.6499999999999999,-4207.0,2461.0,,6.0,1.0,0.0,2461.0,2.0,4.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,89990399081422979912251762838637752211521554435941372191632067508129490799928,YES,2026-06-02T11:47:07.316+00:00,1780400827316685820,1346.0,19699,False,0.72,0.7429870128019683,0.72,0.71,0.010000000000000009,120.0,0.022987012801968354,0.02,0.72,-0.72,-0.73,-0.74,5724.0,1596.0,-388.0,-31.0,10.0,-1.0,571.0,10.0,18.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,28496707626064407832408019204735596947727086508398565961288096733057772750345,NO,2026-06-02T13:51:14.207+00:00,1780408274207028207,1394.0,19699,True,0.65,0.8113979731653076,0.65,0.58,0.07000000000000006,31.4,0.16139797316530757,0.02,0.65,0.35,0.33999999999999997,0.32999999999999996,-1544.0,-752.0,-132.0,1.0,-4.0,9.0,1639.0,0.0,0.0,nw_only,first_nw_change,market_anchor_edge
walk_forward,3,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,53683990638887175240431274294325116060674956243066203595271632148948778897749,YES,2026-06-02T13:50:33.148+00:00,1780408233148661231,1364.0,19699,False,0.72,0.845355730770893,0.72,0.66,0.05999999999999994,48.49,0.12535573077089301,0.02,0.72,-0.72,-0.73,-0.74,2500.0,1445.0,1088.0,-1.0,4.0,-10.0,1094.0,-0.0,0.0,nw_only,first_nw_change,market_anchor_edge
walk_forward,3,market_transition_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8834932746,2408568,MATCH_WINNER_GAME3_PROXY,23068775678827315313484373139384940409456343639350283741689036054207504947592,NO,2026-06-01T20:54:01.128+00:00,1780347241128981274,1501.0,19699,False,0.7,0.7341524408338567,0.7,0.69,0.010000000000000009,50.0,0.03415244083385671,0.02,0.7,-0.7,-0.71,-0.72,-120.0,2052.0,2508.0,11.0,-1.0,-1.0,0.0,2.0,6.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8834932746,2408568,MATCH_WINNER_GAME3_PROXY,24412862650133155423877330165183387250914564584142034660417945554029594403595,YES,2026-06-01T20:43:52.201+00:00,1780346632201597782,893.0,19699,True,0.44,0.4628246941130229,0.44,0.42,0.020000000000000018,58.0,0.022824694113022903,0.02,0.44,0.56,0.55,0.54,807.0,-1439.0,-1165.0,-1.0,1.0,-0.0,-1439.0,1.0,7.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835373075,2409870,MAP_WINNER,108063080275390428123478669716787907171251678188426947843890419618267946800176,NO,2026-06-02T09:26:49.816+00:00,1780392409816536145,723.0,19699,False,0.15,0.17859744138256511,0.15,0.14,0.009999999999999981,168.2,0.02859744138256512,0.02,0.15,-0.15,-0.16,-0.16999999999999998,-5702.0,-1237.0,-3470.0,-7.0,-3.0,-2.0,-849.0,-3.0,2.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835373075,2409870,MAP_WINNER,35484196193984468641577299550429729870744087234242693264406736956995997377111,YES,2026-06-02T09:32:48.271+00:00,1780392768271224710,1084.0,19699,True,0.67,0.6920413291185845,0.67,0.66,0.010000000000000009,328.48,0.022041329118584474,0.02,0.67,0.32999999999999996,0.31999999999999995,0.30999999999999994,3035.0,-1136.0,-3112.0,13.0,3.0,1.0,-372.0,3.0,8.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,74760158713699542329591015103466724390259569469527587635375401873919413450964,NO,2026-06-02T10:40:57.757+00:00,1780396855582443079,1327.0,19699,False,0.14,0.1780844655779239,0.14,0.13,0.010000000000000009,632.0,0.03808446557792389,0.02,0.14,-0.14,-0.15000000000000002,-0.16,-7890.0,2482.0,-2146.0,-5.0,-0.0,0.0,-0.0,2.0,2.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,111540059511131085794624808697915155367504999866340254279372165030449554839321,YES,2026-06-02T10:34:07.028+00:00,1780396447028093767,971.0,19699,True,0.85,0.9437601979323554,0.85,0.84,0.010000000000000009,43.5,0.09376019793235546,0.02,0.85,0.15000000000000002,0.14,0.13,5744.0,1470.0,2353.0,15.0,3.0,1.0,1470.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge
walk_forward,3,market_transition_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,49093431826274846652260160497778237948072874538613510252258464442929610952337,NO,2026-06-02T11:41:09.929+00:00,1780400466948133193,983.0,19699,True,0.06,0.08277027827659675,0.06,0.05,0.009999999999999995,25.97,0.02277027827659675,0.02,0.06,0.94,0.93,0.92,-6112.0,,,,0.0,0.0,0.0,9.0,-10.0,score_only,no_transition,market_anchor_edge
walk_forward,3,market_transition_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,89990399081422979912251762838637752211521554435941372191632067508129490799928,YES,2026-06-02T11:51:38.646+00:00,1780401094460897190,1593.0,19699,False,0.5,0.5215745279111996,0.5,0.47,0.030000000000000027,108.0,0.021574527911199626,0.02,0.5,-0.5,-0.51,-0.52,5041.0,-1324.0,-112.0,-4.0,7.0,0.0,-0.0,-3.0,-16.0,score_only,no_transition,market_anchor_edge
walk_forward,3,market_transition_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,28496707626064407832408019204735596947727086508398565961288096733057772750345,NO,2026-06-02T13:25:29.731+00:00,1780406729731146888,761.0,19699,True,0.39,0.42069635641080166,0.39,0.38,0.010000000000000009,165.35,0.03069635641080165,0.02,0.39,0.61,0.6,0.59,-1604.0,1817.0,-795.0,9.0,-3.0,0.0,0.0,-3.0,3.0,nw_then_score,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,53683990638887175240431274294325116060674956243066203595271632148948778897749,YES,2026-06-02T13:25:29.731+00:00,1780406729731146888,761.0,19699,False,0.62,0.6614999777214788,0.62,0.61,0.010000000000000009,50.0,0.04149997772147884,0.02,0.62,-0.62,-0.63,-0.64,1604.0,-1817.0,795.0,-9.0,3.0,-0.0,-0.0,3.0,6.0,nw_then_score,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835373075,2409870,MAP_WINNER,108063080275390428123478669716787907171251678188426947843890419618267946800176,NO,2026-06-02T09:26:49.816+00:00,1780392409816536145,723.0,19699,False,0.15,0.17567608500266724,0.15,0.14,0.009999999999999981,168.2,0.025676085002667243,0.02,0.15,-0.15,-0.16,-0.16999999999999998,-5702.0,-1237.0,-3470.0,-7.0,-3.0,-2.0,-849.0,-3.0,2.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,74760158713699542329591015103466724390259569469527587635375401873919413450964,NO,2026-06-02T10:40:57.757+00:00,1780396855582443079,1327.0,19699,False,0.14,0.1740603910503339,0.14,0.13,0.010000000000000009,632.0,0.0340603910503339,0.02,0.14,-0.14,-0.15000000000000002,-0.16,-7890.0,2482.0,-2146.0,-5.0,-0.0,0.0,-0.0,2.0,2.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,111540059511131085794624808697915155367504999866340254279372165030449554839321,YES,2026-06-02T10:34:07.028+00:00,1780396447028093767,971.0,19699,True,0.85,0.9445166082260505,0.85,0.84,0.010000000000000009,43.5,0.09451660822605057,0.02,0.85,0.15000000000000002,0.14,0.13,5744.0,1470.0,2353.0,15.0,3.0,1.0,1470.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge
walk_forward,3,market_transition_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,49093431826274846652260160497778237948072874538613510252258464442929610952337,NO,2026-06-02T11:41:09.929+00:00,1780400466948133193,983.0,19699,True,0.06,0.08164172319042236,0.06,0.05,0.009999999999999995,25.97,0.02164172319042236,0.02,0.06,0.94,0.93,0.92,-6112.0,,,,0.0,0.0,0.0,9.0,-10.0,score_only,no_transition,market_anchor_edge
walk_forward,3,market_transition_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,89990399081422979912251762838637752211521554435941372191632067508129490799928,YES,2026-06-02T11:52:12.862+00:00,1780401128424486357,1653.0,19699,False,0.54,0.7102931303224752,0.54,0.46,0.08000000000000002,68.49,0.17029313032247517,0.02,0.54,-0.54,-0.55,-0.56,7019.0,1133.0,1295.0,-3.0,7.0,0.0,1978.0,-0.0,0.0,nw_only,first_nw_change,market_anchor_edge
walk_forward,3,market_transition_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,28496707626064407832408019204735596947727086508398565961288096733057772750345,NO,2026-06-02T13:25:29.731+00:00,1780406729731146888,761.0,19699,True,0.39,0.41434108736657976,0.39,0.38,0.010000000000000009,165.35,0.02434108736657975,0.02,0.39,0.61,0.6,0.59,-1604.0,1817.0,-795.0,9.0,-3.0,0.0,0.0,-3.0,3.0,nw_then_score,confirmed_transition,market_anchor_edge
